LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-42,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-42,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-41,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-42,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-41,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-40,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-40,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-39,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-39,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-38,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-39,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-39,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-38,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-40,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-41,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-40,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-40,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-40,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,JioFiber-XBX35,18:FD:CB:AA:61:70,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-44,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
2021-08-22 20:19:13,1900-01-00 00:00:00,,4C:F2:02:09:36:45,-43,,0.000000,0.000000,0.000,0.000,Client
